,Load,PV,Diswasher,Dryer,Heat_pump,Water_heater,Washing_machine,Dehumidifier,Temp_in,Temp_out,Pressure_out,Humidity_in,Humidity_out,RTP
10-01-2019 07:00,0.419166667,0,0,0,0.056268833,0.001198667,0,0,19.8,-0.2,962,53.6,84.2,0.6987376
10-01-2019 08:00,0.166666667,0,0,0,0.0474275,0.001222167,0,0,20,0.1,963,52,84.8,0.7816805
10-01-2019 09:00,0.175583333,0,0,0,0.0471615,0.001179333,0,0,20.2,0.6,963,51.4,82.4,0.7864017
10-01-2019 10:00,0.172333333,0,0,0,0.0472945,0.001193833,0,0,20.4,1.6,964,51,78.6,0.790801
10-01-2019 11:00,0.17725,0,0,0,0.048510333,0.001185,0,0,20.6,2.9,964,51.4,72,0.7080727
10-01-2019 12:00,0.171333333,0,0,0,0.048395667,0.001176333,0,0,20.7,2.6,964,51,74,0.7033515
10-01-2019 13:00,0.16275,0,0,0,0.046431667,0.001168167,0,0,20.8,2.5,964,51,74.8,0.6036698
10-01-2019 14:00,0.15625,0,0,0,0.044574667,0.001162167,0,0,20.9,2,964,51,77.8,0.5839266
10-01-2019 15:00,0.162416667,0,0,0,0.045832,0.001183833,0,0,20.7,1.6,964,51,80.9,0.5964807
10-01-2019 16:00,0.177083333,0,0,0,0.0489125,0.001185833,0,0,20.6,1.3,964,51,82.1,0.5943347
10-01-2019 17:00,0.179583333,0,0,0,0.048849167,0.001158667,0,0,20.5,1,964,50.1,83.7,0.6268466
10-01-2019 18:00,0.995916667,0,0,0,0.050188667,0.001134833,0.415086167,0,20.6,1,965,49.8,84.8,0.6595731
10-01-2019 19:00,0.4785,0,0,0,0.048520833,0.001146333,0.0534725,0,20.6,1,965,50,85,0.6868273
10-01-2019 20:00,0.959083333,0,0,0,0.048177167,0.001166167,0,0.285721667,20.7,0.9,965,50.6,85,0.7381167
10-01-2019 21:00,0.980166667,0,0,0,0.047433,0.001147,0,0.2675865,20.9,0.7,966,51.8,84.6,0.7080727
10-01-2019 22:00,0.519416667,0,0,0,0.040434667,0.001072333,0,0.3600315,20.6,0.6,966,52,84.4,0.5931544
10-01-2019 23:00,0.72025,0,0,0,0.043136333,0.001076667,0,0.466861,20.4,0.6,966,52,83.9,0.5677243
11-01-2019 00:00,0.681,0,0,0,0.043847667,0.001119333,0,0.477390333,20.3,0.3,966,52,83,0.4870347
11-01-2019 01:00,0.662666667,0,0,0,0.044727667,0.001158833,0,0.485142,20.3,0.1,966,51.1,83,0.4382132
11-01-2019 02:00,0.22675,0,0,0,0.0447795,0.001180833,0,0.026920333,20.2,0.1,966,51,83,0.4125685
11-01-2019 03:00,0.167166667,0,0,0,0.045190667,0.001197,0,0,20.2,0.1,966,51,82.7,0.414178
11-01-2019 04:00,0.16425,0,0,0,0.047684167,0.001199333,0,0,20.2,-0.2,966,51,82,0.4139634
11-01-2019 05:00,0.16775,0,0,0,0.049297667,0.001195333,0,0,20,-0.5,966,51,82,0.4481921
11-01-2019 06:00,0.347083333,0,0,0,0.055182167,0.001181,0,0,20.3,-0.7,967,50.2,82,0.5047392
11-01-2019 07:00,0.611333333,0,0,0,0.059480833,0.001142833,0,0,20.2,0.1,967,49.4,84,0.6195502
11-01-2019 08:00,0.83125,0,0,0,0.046676667,0.001165667,0,0,20.5,-0.4,967,48.8,82.2,0.6865054
11-01-2019 09:00,0.712583333,0,0,0,0.047310222,0.001165292,0,0,20.6,-0.1,968,49,81,0.701742
11-01-2019 10:00,0.178916667,0,0,0,0.046685278,0.001195375,0,0,20.8,0.3,968,49,75.9,0.6990595
11-01-2019 11:00,1.129,0,0,0,0.049266,0.001187833,0,0,21,1,968,48.1,73,0.6960551
11-01-2019 12:00,0.45025,0,0,0,0.043204167,0.001191667,0,0,21.1,1.7,968,49.7,69.8,0.6698739
11-01-2019 13:00,0.472333333,0,0,0,0.04288,0.001187167,0,0,21.1,2.1,967,50,69.2,0.6590366
11-01-2019 14:00,0.53325,0,0,0,0.043460667,0.001183833,0,0,21.2,1.8,967,49.4,72.8,0.6662257
11-01-2019 15:00,0.494333333,0,0,0,0.043251667,0.001198333,0,0,21.2,1.6,968,49,73.4,0.6586074
11-01-2019 16:00,0.4855,0,0,0,0.046583,0.001188167,0,0,21.1,1.5,968,49,76.8,0.6591439
11-01-2019 17:00,0.475416667,0,0,0,0.048378833,0.001143167,0,0,21.1,1.1,968,49,80.2,0.685647
11-01-2019 18:00,0.15425,0,0,0,0.047116,0.0011475,0,0,21.1,1.1,968,49,81,0.7139742
11-01-2019 19:00,0.172916667,0,0,0,0.046147333,0.001137,0,0,21,0.9,968,49,80.2,0.7227728
11-01-2019 20:00,0.343333333,0,0,0,0.047232333,0.001148333,0,0,21,0.8,968,47.8,80,0.763976
11-01-2019 21:00,0.446833333,0,0,0,0.046695333,0.001145167,0,0,20.9,0.7,969,47,81.4,0.7450912
11-01-2019 22:00,0.550166667,0,0,0,0.041475333,0.001101833,0,0.3501555,20.7,0.7,969,47.9,83.2,0.6859689
11-01-2019 23:00,0.669916667,0,0,0,0.043489167,0.001098667,0,0.476807167,20.5,0.8,969,48,84,0.68672
12-01-2019 00:00,0.6425,0,0,0,0.044196667,0.001117167,0,0.481457333,20.5,0.8,969,48,84,0.6435854
12-01-2019 01:00,0.6585,0,0,0,0.044815333,0.001153,0,0.4894395,20.4,0.7,969,48.5,84.8,0.5759864
12-01-2019 02:00,0.546416667,0,0,0,0.045093833,0.001159667,0,0.3632665,20.4,0.7,969,49,84.7,0.5430453
12-01-2019 03:00,0.167333333,0,0,0,0.044999167,0.0012045,0,0,20.4,0.8,969,49,85,0.5387533
12-01-2019 04:00,0.160916667,0,0,0,0.045850333,0.001206167,0,0,20.3,1.1,969,49,84.8,0.5403628
12-01-2019 05:00,0.158583333,0,0,0,0.0479435,0.001206,0,0,20.2,1.1,969,49,85,0.5535607
12-01-2019 06:00,0.35825,0,0,0,0.051083833,0.001218,0,0,20.4,1.1,969,48.8,85,0.6474482
12-01-2019 07:00,0.265833333,0,0,0,0.048798,0.001175833,0,0,20.4,1.2,969,48.1,85,0.7018493
12-01-2019 08:00,0.242583333,0,0,0,0.0477785,0.001179667,0,0,20.5,1.3,969,49,85,0.7721308
12-01-2019 09:00,0.290916667,0,0,0,0.050356333,0.001158,0,0,20.5,2.4,969,49.1,83.6,0.7745987
12-01-2019 10:00,0.173916667,0,0,0,0.049955167,0.001188167,0,0,20.6,2.6,969,47.8,80.8,0.7933762
12-01-2019 11:00,0.171833333,0,0,0,0.0507115,0.001172333,0,0,20.6,3.2,969,48.8,79,0.784363
12-01-2019 12:00,0.706583333,0,0,0,0.045416,0.001135333,0,0,20.9,3.8,969,48.7,76.7,0.7621519
12-01-2019 13:00,0.727,0,0,0,0.043038833,0.001164333,0,0,21.2,4.5,968,49.5,75.3,0.747881
12-01-2019 14:00,0.223083333,0,0,0,0.042535833,0.001174167,0,0,21.3,4.7,966,51,76.4,0.7266356
12-01-2019 15:00,0.306583333,0,0,0,0.042607,0.001186333,0,0,21.4,4.6,966,51,78.4,0.7236312
12-01-2019 16:00,1.195416667,0,0,0,0.045701167,0.001153667,0,0,21.3,4,967,50.8,81.2,0.7225582
12-01-2019 17:00,0.547666667,0,0,0,0.049089167,0.0011575,0,0,21,3.5,966,50.2,83,0.7277086
12-01-2019 18:00,0.869416667,0,0,0,0.045688167,0.001134333,0,0,21.1,3.6,966,50,83.2,0.7953076
12-01-2019 19:00,0.503666667,0,0,0,0.045514167,0.001147333,0,0,21.1,4.2,965,50,74.8,0.8006726
12-01-2019 20:00,0.333583333,0,0,0,0.046789167,0.001184167,0,0,21,4,964,50.1,79,0.7984193
12-01-2019 21:00,0.41975,0,0,0,0.046266333,0.001156,0,0,21,3.8,964,50.4,79.9,0.777925
12-01-2019 22:00,0.362083333,0,0,0,0.045313667,0.001105333,0,0,20.7,3.4,964,50.9,82.8,0.7406919
12-01-2019 23:00,0.612916667,0,0,0,0.0416125,0.001123,0,0.423265667,20.5,3.3,963,51.1,84,0.7203049
13-01-2019 00:00,0.656416667,0,0,0,0.042880667,0.00115,0,0.484242833,20.4,3.5,962,51,84.6,0.641654
13-01-2019 01:00,0.65425,0,0,0,0.043420167,0.001150333,0,0.485502333,20.3,3.5,961,51,85.4,0.5642907
13-01-2019 02:00,0.6575,0,0,0,0.043757333,0.001159167,0,0.488888667,20.3,3.6,961,51,86,0.5476592
13-01-2019 03:00,0.292,0,0,0,0.042996667,0.0012035,0,0.1344195,20.3,4,961,51,85.2,0.5427234
13-01-2019 04:00,0.165583333,0,0,0,0.043783333,0.001194667,0,0,20.2,4.2,961,51,84,0.5430453
13-01-2019 05:00,0.168083333,0,0,0,0.046495833,0.001180833,0,0,20.1,4.1,960,51,84.7,0.5465862
13-01-2019 06:00,0.1705,0,0,0,0.046940167,0.001202,0,0,20.4,4.2,960,51,84.8,0.5531315
13-01-2019 07:00,0.167166667,0,0,0,0.045841,0.0011775,0,0,20.5,4.1,960,51,85.2,0.5811368
13-01-2019 08:00,0.170583333,0,0,0,0.0461245,0.001200833,0,0,20.5,4.3,960,51.4,85.2,0.598734
13-01-2019 09:00,0.515166667,0,0,0,0.046347667,0.001190167,0,0,20.6,4.5,960,51.6,86,0.668479
13-01-2019 10:00,0.221833333,0,0,0,0.050203,0.001183167,0,0,20.7,4.8,960,52.6,85.8,0.6944456
13-01-2019 11:00,1.28175,0,0.521104833,0,0.053865833,0.001188833,0.436472833,0,20.4,5.1,959,52.5,86,0.6922996
13-01-2019 12:00,1.192166667,0,0.1121785,0,0.048354,0.001151833,0.460554667,0,20.3,4.9,958,52,85,0.6836083
13-01-2019 13:00,1.039916667,0,0.482133,0,0.0457295,0.0011615,0.044589333,0,20.4,5.1,957,52,85.5,0.6808185
13-01-2019 14:00,3.002833333,0,0.144438167,1.662657667,0.046386,0.001200833,0.425897,0,20.5,5.5,957,52.7,86.2,0.6756681
13-01-2019 15:00,1.323833333,0,0.004916333,0.6173835,0.046733167,0.0012025,0.025230167,0,20.7,5.9,957,54.4,85.8,0.6442292
13-01-2019 16:00,1.46675,0,0,0,0.0467535,0.001175167,0,0.435963667,20.7,6.4,956,54.8,83.9,0.6389715
13-01-2019 17:00,1.0615,0,0,0,0.046519833,0.001135,0,0.218640833,20.7,6.9,956,55,80.2,0.6505599
13-01-2019 18:00,1.34425,0,0,0,0.0458775,0.001109667,0,0,20.7,6.9,954,55,80.7,0.7148326
13-01-2019 19:00,0.58925,0,0,0,0.045092667,0.001139,0,0,20.6,7,953,56,82.2,0.7213779
13-01-2019 20:00,0.536916667,0,0,0,0.045301167,0.0011705,0,0,20.5,7.9,953,55.8,78.2,0.7413357
13-01-2019 21:00,0.326666667,0,0,0,0.045534333,0.001154333,0,0,20.3,7.9,953,55,76.6,0.7237385
13-01-2019 22:00,0.727833333,0,0,0,0.042663167,0.001104167,0,0.414697,20.1,7.3,953,55.6,81.6,0.6868273
13-01-2019 23:00,0.7905,0,0,0,0.040491333,0.001103333,0,0.478302833,19.8,7.3,952,56,77.6,0.6730929
14-01-2019 00:00,0.65925,0,0,0,0.041497167,0.001135833,0,0.485389,19.6,7.5,952,56,75.1,0.5712652
14-01-2019 01:00,0.663083333,0,0,0,0.043345167,0.001160333,0,0.4933365,19.4,7.2,952,55.7,78.1,0.533281
14-01-2019 02:00,0.645416667,0,0,0,0.043771333,0.001197167,0,0.469021667,19.4,6.9,954,55,77.8,0.5199758
14-01-2019 03:00,0.161666667,0,0,0,0.0443445,0.001221333,0,0,19.3,7.2,951,55,76,0.5055976
14-01-2019 04:00,0.165,0,0,0,0.046799667,0.001221333,0,0,19.2,7.1,952,54.8,76.8,0.5051684
14-01-2019 05:00,0.174,0,0,0,0.049179167,0.001203667,0,0,19.2,6.2,953,54,81.6,0.5035589
14-01-2019 06:00,0.267166667,0,0,0,0.056077833,0.001215,0,0,19.4,5.9,953,54.2,83.5,0.5235167
14-01-2019 07:00,0.283583333,0,0,0,0.052559167,0.001156833,0,0,19.6,5.8,954,55.8,84.2,0.5353197
14-01-2019 08:00,0.177416667,0,0,0,0.0475515,0.001177333,0,0,20,5.2,955,54.4,82.4,0.5428307
14-01-2019 09:00,0.182083333,0.111833333,0,0,0.046438667,0.001175667,0,0,20.1,5,956,53.7,82,0.5722309
14-01-2019 10:00,0.1855,0.044916667,0,0,0.046694667,0.001178,0,0,20.2,5.2,957,53,81.6,0.631997
14-01-2019 11:00,0.1875,0.44325,0,0,0.0507475,0.0096615,0,0,20.3,5.9,958,53,81.2,0.6382204
14-01-2019 12:00,0.173916667,0.370166667,0,0,0.049293167,0.008751833,0,0,20.6,6.5,958,52.4,76.2,0.6407956
14-01-2019 13:00,0.169166667,0.380416667,0,0,0.046724333,0.007586,0,0,20.7,6.6,958,52,73.6,0.6754535
14-01-2019 14:00,0.17175,0.100583333,0,0,0.045634833,0.001175333,0,0,20.7,6,958,52,73.8,0.6804966
14-01-2019 15:00,0.158083333,0.04625,0,0,0.0455035,0.001161333,0,0,20.7,5.8,959,52,74.4,0.6307094
14-01-2019 16:00,0.168916667,0,0,0,0.048448833,0.001159167,0,0,20.6,4.9,960,52,78.4,0.6226619
14-01-2019 17:00,0.172666667,0,0,0,0.048413167,0.0011615,0,0,20.5,4.6,960,51.2,81.4,0.6418686
14-01-2019 18:00,0.175916667,0,0,0,0.048983667,0.001143667,0,0,20.4,4.7,961,51,79.6,0.7175151
14-01-2019 19:00,0.166333333,0,0,0,0.048901833,0.00112,0,0,20.4,4.3,961,51,80.4,0.7588256
14-01-2019 20:00,0.153833333,0,0,0,0.047558333,0.001120333,0,0,20.3,4.8,962,51,75.6,0.7845776
14-01-2019 21:00,0.161416667,0,0,0,0.047539833,0.001134,0,0,20.3,4.9,962,51,73.9,0.7910156
14-01-2019 22:00,0.186666667,0,0,0,0.043328333,0.001093,0,0,20,3.6,963,51,80.6,0.7609716
14-01-2019 23:00,0.426166667,0,0,0,0.046210333,0.0011185,0,0.245085,20,3.3,964,51.2,84.5,0.7131158
15-01-2019 00:00,0.653333333,0,0,0,0.046846167,0.001134667,0,0.479237667,19.9,3.6,965,51.8,85,0.6961624
15-01-2019 01:00,0.658833333,0,0,0,0.048484,0.001183,0,0.4911625,19.9,3.3,965,52,84.8,0.6194429
15-01-2019 02:00,0.656916667,0,0,0,0.049536167,0.001193167,0,0.495732833,19.9,3.2,966,52,85,0.5560286
15-01-2019 03:00,0.454666667,0,0,0,0.049428667,0.001210333,0,0.318466833,19.8,3.3,966,52,85.6,0.5405774
15-01-2019 04:00,0.175833333,0,0,0,0.050698667,0.001224833,0,0,19.8,3.2,966,52,84.4,0.5352124
15-01-2019 05:00,0.176166667,0,0,0,0.0509485,0.001210667,0,0,19.7,3,966,52,85.2,0.5491614
15-01-2019 06:00,0.189583333,0,0,0,0.053116333,0.0011985,0,0,20,3.1,966,51.3,85,0.6383277
15-01-2019 07:00,0.339,0,0,0,0.050420667,0.001145,0,0,20,2.9,966,52.4,86,0.6926215
15-01-2019 08:00,0.370916667,0.005416667,0,0,0.046188833,0.00117,0,0,20.1,2.9,966,52.6,86,0.765049
15-01-2019 09:00,0.196833333,0.17925,0,0,0.046531167,0.0011915,0,0,20.2,3.1,966,52,85.4,0.7744914
15-01-2019 10:00,0.25475,0.398833333,0,0,0.0467705,0.003922833,0,0.091939667,20.3,3.2,966,52,85.6,0.7773885
15-01-2019 11:00,0.664833333,1.069,0,0,0.0482645,0.015291833,0,0.482936,20.4,4.9,966,52.4,82,0.7517438
15-01-2019 12:00,1.17025,1.39,0,0,0.041529333,0.0152175,0,0.314975833,20.7,5.9,965,53.6,75.6,0.7322152
15-01-2019 13:00,0.185166667,1.443083333,0,0,0.039257167,0.015137667,0,0,21.3,7.2,965,50,65.3,0.7177297
15-01-2019 14:00,0.26925,1.013833333,0,0,0.036790667,0.014227667,0,0.0935715,22.2,6.9,965,52.9,63.6,0.6926215
15-01-2019 15:00,0.2325,0.516166667,0,0,0.0385835,0.002716667,0,0.064352833,22.2,6.2,965,52.2,65.6,0.6821061
15-01-2019 16:00,0.166083333,0.054333333,0,0,0.043743667,0.0011905,0,0,21.9,5.2,965,52.2,71.7,0.6632213
15-01-2019 17:00,0.171,0,0,0,0.045220167,0.001136833,0,0,21.6,3.4,965,51.8,78.1,0.6843594
15-01-2019 18:00,0.600833333,0,0,0,0.044542167,0.001132167,0,0,21.7,2.5,965,50.2,81.2,0.7476664
15-01-2019 19:00,0.34925,0,0,0,0.046243167,0.001138833,0,0,21.5,2,965,49.2,82.9,0.7720235
15-01-2019 20:00,0.418333333,0,0,0,0.0452885,0.0011685,0,0,21.4,1.4,964,49,83.8,0.7813586
15-01-2019 21:00,0.282166667,0,0,0,0.044792333,0.001144667,0,0,21.3,0.7,964,49.6,85,0.7415503
15-01-2019 22:00,0.167166667,0,0,0,0.037753,0.001089333,0,0,21.1,0.5,964,49.8,85.6,0.6903682
15-01-2019 23:00,0.178833333,0,0,0,0.041440333,0.001109333,0,0,20.8,-0.1,964,50,85.7,0.6284561
16-01-2019 00:00,0.1665,0,0,0,0.041150333,0.001137833,0,0,20.8,-0.5,963,50,86.2,0.5251262
16-01-2019 01:00,0.168583333,0,0,0,0.043024,0.001179333,0,0,20.7,-0.5,963,50,86.4,0.4844595
16-01-2019 02:00,0.162,0,0,0,0.043832333,0.001206167,0,0,20.6,-0.9,962,49,85.7,0.4586002
16-01-2019 03:00,0.141083333,0,0,0,0.043837167,0.001210167,0,0,20.5,-1.2,962,49,85.8,0.4307022
16-01-2019 04:00,0.170583333,0,0,0,0.044147,0.001223833,0,0,20.4,-1.4,961,49,86,0.4202941
16-01-2019 05:00,0.155666667,0,0,0,0.0442305,0.0012055,0,0,20.4,-1.5,961,49,86,0.4652528
16-01-2019 06:00,0.351,0,0,0,0.054666,0.001185667,0,0,20.4,-1.6,960,49.9,86,0.5155765
16-01-2019 07:00,0.228166667,0,0,0,0.055857,0.001140333,0,0,20.4,-1.9,960,51.1,86,0.6015238
16-01-2019 08:00,0.172666667,0.00325,0,0,0.0452875,0.001148833,0,0,20.5,-1.8,960,50.4,86,0.7170859
16-01-2019 09:00,0.1705,0.089833333,0,0,0.045213667,0.00118,0,0,20.5,-0.9,960,50,85.3,0.7419795
16-01-2019 10:00,0.171,0.347166667,0,0,0.045724333,0.0012045,0,0.010817,20.6,0.6,960,50,84.2,0.7406919
16-01-2019 11:00,0.65275,1.117833333,0,0,0.045958,0.011364167,0,0.480967,20.9,3.3,959,50.6,79.1,0.7226655
16-01-2019 12:00,0.742333333,1.4255,0,0,0.0411785,0.015075667,0,0.491044,21,5,958,52.6,68.6,0.7020639
16-01-2019 13:00,1.233333333,1.559833333,0.117576833,0,0.037633167,0.015040667,0.5230105,0.496893833,21.9,5.9,957,54,63.7,0.6710542
16-01-2019 14:00,1.045333333,1.15525,0.497562667,0,0.035444,0.013796833,0.27681,0,22.8,6.2,956,54,61.6,0.6576417
16-01-2019 15:00,0.195083333,0.851916667,0.0243145,0,0.034381667,0.008849333,0.001308167,0,23.4,6.2,956,53.2,63,0.6312459
16-01-2019 16:00,2.957083333,0.069166667,0.304462333,1.2194215,0.041481833,0.001192,0.880805167,0,22.8,5.1,956,53.4,69.4,0.6021676
16-01-2019 17:00,1.668666667,0,0.003761833,0.313234167,0.0448795,0.001163333,0.150968833,0,22.3,3.3,955,52.8,75.4,0.635216
16-01-2019 18:00,4.182166667,0,0,1.201333,0.041594167,0.0011595,1.2694465,0,22.4,2.2,955,51.8,80,0.72964
16-01-2019 19:00,0.944,0,0,0.034805,0.0429315,0.001145,0.006717333,0,22.4,1.8,955,52.2,82.4,0.7488467
16-01-2019 20:00,0.645916667,0,0,0,0.043728667,0.001151667,0,0,22.1,1.6,955,51.1,83.4,0.766122
16-01-2019 21:00,0.419583333,0,0,0,0.043257333,0.001141,0,0,21.9,1.6,955,51,84,0.7358634
16-01-2019 22:00,0.401916667,0,0,0,0.038621333,0.001084833,0,0,21.6,1.5,955,51,83.6,0.6375766
16-01-2019 23:00,0.1795,0,0,0,0.039572667,0.001097333,0,0,21.4,1.3,955,51,83.3,0.5660075
17-01-2019 00:00,0.168083333,0,0,0,0.041403,0.0019805,0,0,21.3,0.9,954,50.7,83.6,0.5077436
17-01-2019 01:00,0.175333333,0,0,0,0.0415895,0.001147833,0,0,21.2,0.8,955,50,84.8,0.4758755
17-01-2019 02:00,0.181,0,0,0,0.0443665,0.001171167,0,0,21.2,0.8,955,50,86.4,0.4369256
17-01-2019 03:00,0.1795,0,0,0,0.0448265,0.002064,0,0,21,1.1,955,50,87.6,0.4311314
17-01-2019 04:00,0.177916667,0,0,0,0.045498333,0.001215,0,0,20.9,2.2,954,50,84.5,0.4385351
17-01-2019 05:00,0.17425,0,0,0,0.0481225,0.001189333,0,0,20.6,1.9,954,50,81,0.4389643
17-01-2019 06:00,0.329333333,0,0,0,0.050943833,0.0011705,0,0,20.7,2,953,50.8,80.8,0.4995888
17-01-2019 07:00,0.339166667,0,0,0,0.050404333,0.001168,0,0,20.7,2.7,953,52,71.8,0.5619301
17-01-2019 08:00,0.16975,0,0,0,0.044166,0.001166833,0,0,20.8,4.4,953,52,64.3,0.699596
17-01-2019 09:00,0.165416667,0.15,0,0,0.043788833,0.001173,0,0,20.9,5,953,51.2,67.6,0.7299619
17-01-2019 10:00,0.168166667,0.312416667,0,0,0.043938,0.001176167,0,0,21,6.1,953,51,66.9,0.7438036
17-01-2019 11:00,0.1815,0.169916667,0,0,0.046946167,0.001182833,0,0,21,6.3,953,51,66.6,0.6866127
17-01-2019 12:00,0.180166667,0.130833333,0,0,0.046741,0.00117,0,0,20.9,6.5,952,51,72.8,0.6756681
17-01-2019 13:00,0.178666667,0.121666667,0,0,0.0448365,0.00117,0,0,20.9,6.4,953,51,78.5,0.6662257
17-01-2019 14:00,0.166583333,0.128833333,0,0,0.043933167,0.0011615,0,0,20.8,6,953,51,79.9,0.6635432
17-01-2019 15:00,0.170333333,0.084583333,0,0,0.043388833,0.001164,0,0,20.8,5.7,954,51,78.1,0.6590366
17-01-2019 16:00,0.17925,0.00075,0,0,0.048503,0.001168,0,0,20.7,5.4,955,51,75.7,0.6562468
17-01-2019 17:00,1.24925,0,0,0,0.049746667,0.001155833,0,0,20.5,5.2,955,50.6,76.7,0.6743805
17-01-2019 18:00,0.712666667,0,0,0,0.047012833,0.001166,0,0,20.6,4.7,955,49.7,79.4,0.7577526
17-01-2019 19:00,0.387833333,0,0,0,0.047497,0.001158333,0,0,20.6,4.1,956,50.9,81.2,0.7754571
17-01-2019 20:00,0.470583333,0,0,0,0.047022167,0.0011415,0,0,20.6,4,956,51.8,81.6,0.7902645
17-01-2019 21:00,0.34925,0,0,0,0.046320167,0.001140333,0,0,20.6,3.8,957,51.3,79.2,0.7793199
17-01-2019 22:00,0.664583333,0,0,0,0.0403855,0.0010915,0,0.370955167,20.3,3.3,957,51,76,0.7206268
17-01-2019 23:00,0.652166667,0,0,0,0.043346333,0.0011105,0,0.4703435,20.2,3,957,51,74,0.692085
18-01-2019 00:00,0.65325,0,0,0,0.045142833,0.001119833,0,0.474726833,20.2,3.5,958,51,68.6,0.6816769
18-01-2019 01:00,0.647833333,0,0,0,0.045764167,0.001152333,0,0.483363,20.1,3.5,957,50.8,67.4,0.5991632
18-01-2019 02:00,0.672666667,0,0,0,0.048056167,0.0011695,0,0.474567333,20.1,2,959,50,81.3,0.5503417
18-01-2019 03:00,0.18225,0,0,0,0.0473305,0.001194667,0,0,20.2,1.1,959,50,82.5,0.5324226
18-01-2019 04:00,0.1765,0,0,0,0.047440667,0.001208333,0,0,20.1,0.9,959,50,82.6,0.5270576
18-01-2019 05:00,0.171916667,0,0,0,0.048538333,0.001195833,0,0,20,0.6,960,50.6,83.9,0.5369292
18-01-2019 06:00,0.343833333,0,0,0,0.054492,0.001182833,0,0,20.2,0.1,960,50.6,84,0.6314605
18-01-2019 07:00,0.326416667,0,0,0,0.0567675,0.0011415,0,0,20.3,-1,960,51.4,85,0.667406
18-01-2019 08:00,0.379,0,0,0,0.046140167,0.001149667,0,0,20.3,-1.7,960,51,86,0.7130085
18-01-2019 09:00,0.4415,0,0,0,0.045752,0.001164833,0,0,20.4,-0.6,961,51,85.4,0.7197684
18-01-2019 10:00,0.488166667,0.0025,0,0,0.046723333,0.001216667,0,0,20.6,0.2,961,50.2,83,0.7338247
18-01-2019 11:00,0.481916667,0.108166667,0,0,0.046840833,0.001196,0,0,20.8,1.8,961,51,77.8,0.7299619
18-01-2019 12:00,0.314666667,0.39475,0,0,0.042492333,0.001200167,0,0,21.1,2.9,960,52.2,70,0.7233093
18-01-2019 13:00,0.306916667,0.498166667,0,0,0.043577833,0.0028535,0,0,21.2,3.1,960,52,67.4,0.7133304
18-01-2019 14:00,0.57775,0.332083333,0,0,0.046044833,0.001190833,0,0,21.2,2.3,960,46.5,65.8,0.7112917
18-01-2019 15:00,0.5925,0.453916667,0,0,0.042133667,0.0019075,0,0,21.3,1.9,960,48.7,69.7,0.7095749
18-01-2019 16:00,0.631416667,0.130666667,0,0,0.047694167,0.0011975,0,0,21.2,1.3,959,49.8,72.3,0.7086092
18-01-2019 17:00,0.493916667,0,0,0,0.049070833,0.001159,0,0,21.2,0.4,959,48.7,76.8,0.7088238
18-01-2019 18:00,0.29475,0,0,0,0.046234667,0.002132333,0,0,21.3,-0.1,959,47,79.5,0.7451985
18-01-2019 19:00,0.243916667,0,0,0,0.046025,0.001920833,0,0,21.2,-0.4,959,47,79.9,0.7547482
18-01-2019 20:00,0.453166667,0,0,0,0.045290833,0.001134333,0,0,21.3,-0.6,959,47,80.8,0.7547482
18-01-2019 21:00,0.418083333,0,0,0,0.044498333,0.002001167,0,0,21.3,-1.2,958,47,81.9,0.7322152
18-01-2019 22:00,0.232333333,0,0,0,0.0412215,0.001952167,0,0,21,-1.4,958,47.4,82.1,0.7168713
18-01-2019 23:00,0.957833333,0,0,0,0.043658,0.002814333,0,0.400974833,20.8,-1.7,959,47,83,0.7075362
19-01-2019 00:00,0.796833333,0,0,0,0.045205833,0.001145833,0,0.483065,20.7,-1,959,47,81.6,0.6694447
19-01-2019 01:00,0.720333333,0,0,0,0.046072833,0.002031,0,0.486285833,20.6,-1.1,959,47.8,80.8,0.5871456
19-01-2019 02:00,0.502416667,0,0,0,0.046453333,0.002029333,0,0.3107255,20.5,-2.2,959,47.4,81.2,0.5466935
19-01-2019 03:00,0.175416667,0,0,0,0.047124,0.002958833,0,0,20.4,-2.9,958,47,82,0.5299547
19-01-2019 04:00,0.168083333,0,0,0,0.048535833,0.002118333,0,0,20.3,-3.3,958,47,82.8,0.5274868
19-01-2019 05:00,0.186833333,0,0,0,0.052627167,0.003093833,0,0,20.2,-3.8,958,47,83,0.5290963
19-01-2019 06:00,0.191833333,0,0,0,0.0542585,0.003175833,0,0,20.5,-4,958,46.3,81.6,0.5991632
19-01-2019 07:00,0.261416667,0,0,0,0.051493167,0.002975333,0,0,20.6,-4.3,958,46.8,81,0.6730929
19-01-2019 08:00,0.487,0.014166667,0,0,0.057997167,0.002206833,0,0,20.6,-4.3,958,48.3,81,0.7029223
19-01-2019 09:00,0.2415,0.119333333,0,0,0.049902667,0.001160333,0,0,20.5,-3.7,958,47,80.6,0.7024931
19-01-2019 10:00,0.234916667,0.436666667,0,0,0.050204833,0.002014833,0,0.082381833,20.6,-2.3,958,47.2,80.6,0.7122574
19-01-2019 11:00,0.82275,0.8745,0,0,0.052267667,0.007522667,0,0.3159705,20.7,-0.8,958,48.5,75.9,0.7036734
19-01-2019 12:00,2.100083333,1.452666667,0,0,0.046155667,0.015360833,0,0,21.1,0.9,957,50.6,68.8,0.6861835
